colummn
COc1ccccc1C1(c2nc3ccc4ccccc4c3o2)CCOCC1
[2H]C([2H])([2H])c1nc2cc(C(C)(C)CC)ccc2o1
CCC(C)(C)c1ccc2oc(C3CCN(C(=O)OC(C)(C)C)C3)nc2c1
CCC(C)(C)c1ccc2oc(CCSC)nc2c1
CC(=O)c1nc2cc3ccccc3cc2o1
CC(C)c1ncc2c(n1)CCC(c1nc3cc(-c4ccccc4)ccc3o1)C2
O=C1COc2ccccc2N1Cc1nc2cc(-c3ccccc3)ccc2o1
CC(C)(C)OC(=O)NC1(Cc2nc3c(ccc4ccccc43)o2)CCCCC1
CCN(CC)c1nc2c(ccc3ccccc32)o1
CC(C)(C)OC(=O)N1CCC[C@H]1c1nc2cc(C(C)(C)C)ccc2o1
OC[C@@H](O)c1nc2c(ccc3ccccc32)o1
CCC(C)(C)c1ccc2oc(C(Br)(Br)Br)nc2c1
CC1=CCCC(C)(C)C1c1nc2cc(C(C)(C)C)ccc2o1
CC/C=C(\c1ccccc1)c1nc2cc(C(C)(C)C)ccc2o1
CCCc1nc2cc3ccccc3cc2o1
FC(F)(F)Cc1nc2cc(-c3ccccc3)ccc2o1
COc1ccccc1/C=C/c1nc2ccc3ccccc3c2o1
CC(C)(C)c1ccc2oc(C(C)(C)C)nc2c1
FC(F)(F)c1nc2c(ccc3ccccc32)o1
O=C1COc2ccccc2N1Cc1nc2ccc3ccccc3c2o1
FC(F)(F)c1nc2cc3ccccc3cc2o1
CC(C)(C)c1ccc2oc(N3Cc4ccccc4CC3C(=O)O)nc2c1
C=[13CH]c1nc2cc(C(C)(C)CC)ccc2o1
CC(C)(C)OC(=O)N1CC(Cc2nc3cc(-c4ccccc4)ccc3o2)C1
COCc1nc2c(ccc3ccccc32)o1
c1ccc(CN2CCC(c3nc4cc(-c5ccccc5)ccc4o3)CC2)cc1
C[C@H](Cc1nc2c(ccc3ccccc32)o1)c1cn(C)c2ccccc12
CC1(C)C[C@H]2C=C(C=O)[C@]3(c4nc5cc(-c6ccccc6)ccc5o4)C[C@]3(C)[C@H]2C1
[2H]C([2H])(C)c1nc2cc3ccccc3cc2o1
CC1=CCCC(C)(C)C1c1nc2c(ccc3ccccc32)o1
[O]C(=O)c1nc2cc(-c3ccccc3)ccc2o1
O=C(O)C1Cc2ccccc2CN1c1nc2c(ccc3ccccc32)o1
CCC(C)(C)c1ccc2oc(/C=C/c3ccc(N(C)C)cc3)nc2c1
CC(C)(C)OC(=O)N1CCC(c2nc3cc4ccccc4cc3o2)C1
COc1cccc(C2(c3nc4ccc5ccccc5c4o3)CCOCC2)c1
c1ccc2cc(Nc3nc4ccc5ccccc5c4o3)ccc2c1
CC(C)/C=C(/c1ccccc1)c1nc2cc(C(C)(C)C)ccc2o1
[13CH3][13c]1nc2ccc3ccccc3c2o1
CCC(C)(C)c1ccc2oc(NNC=O)nc2c1
O=C(O)/C(Br)=C(/Br)c1nc2cc(-c3ccccc3)ccc2o1
COc1cccc2c1OCC(c1nc3c(ccc4ccccc43)o1)=C2
Oc1ccc2c(c1)C=C(c1nc3cc4ccccc4cc3o1)CO2
OCCNc1nc2cc(-c3ccccc3)ccc2o1
CC(C)(C)c1ccc2oc(C(F)(F)C(F)(F)C(F)(F)F)nc2c1
CC(C)(C)OC(=O)N1CCC[C@@H]1c1nc2cc(C(C)(C)C)ccc2o1
CC(C)(C)c1ccc2oc(CCN3C(=O)c4ccccc4C3=O)nc2c1
CC1(C)C[C@H]2C=C(C=O)[C@]3(c4nc5cc(C(C)(C)C)ccc5o4)C[C@]3(C)[C@H]2C1
Oc1ccc2c(c1)C=C(c1nc3c(ccc4ccccc43)o1)CO2
CCC(C)(C)c1ccc2oc(C(Br)C=O)nc2c1
COc1cccc(C2(c3nc4c(ccc5ccccc54)o3)CCOCC2)c1
CC(c1nc2cc3ccccc3cc2o1)C(F)(F)F
CC(c1nc2ccc3ccccc3c2o1)C(F)(F)F
CCCCc1nc2ccc3ccccc3c2o1
CC(C)Cc1nc2c(ccc3ccccc32)o1
Oc1ccc2c(c1)C=C(c1nc3cc(-c4ccccc4)ccc3o1)CO2
CC(C)C[13c]1nc2cc3ccccc3cc2o1
COC(OC)c1nc2cc(-c3ccccc3)ccc2o1
C[C@@H](c1nc2ccc3ccccc3c2o1)N1C(=O)c2ccccc2C1=O
CC(C)(C)OC(=O)N[C@H]1CCC[C@H]1c1nc2cc3ccccc3cc2o1
C/C=C/c1nc2cc(C(C)(C)CC)ccc2o1
CC(C)(Sc1ccccc1)c1nc2c(ccc3ccccc32)o1
CC1(C)OB(c2ccccc2Nc2nc3cc4ccccc4cc3o2)OC1(C)C
CC1CN(C(C)(C)c2nc3ccc4ccccc4c3o2)CC(C)O1
CC(C)(C)OC(=O)N1CCC(F)(c2nc3cc(-c4ccccc4)ccc3o2)C1
OCC(O)[13c]1nc2c(ccc3ccccc32)o1
c1ccc2c(c1)ccc1nc(C3CC3)oc12
CCC(C)(C)c1ccc2oc(C3=C[C@@H]4CC(C)(C)C[C@@H]4[C@@]4(C)C[C@@]34C=O)nc2c1
CC(C)(C)c1ccc2oc([C@@H](O)CO)nc2c1
CC(C)(C)OC(=O)N[C@H]1CC[C@@H](c2nc3c(ccc4ccccc43)o2)CC1
CC(C)(C)OC(=O)N1CCC(Cc2nc3cc(C(C)(C)C)ccc3o2)CC1
c1csc(CN2CCC(c3nc4ccc5ccccc5c4o3)CC2)c1
CCC(C)(C)c1ccc2oc(C3(c4cccc(OC)c4)CCOCC3)nc2c1
CCC(C)(C)c1ccc2oc(C(C)Cc3ccc4c(c3)OCO4)nc2c1
COc1cccc(C2(c3nc4cc(C(C)(C)C)ccc4o3)CCOCC2)c1
CCC(C)(C)c1ccc2oc(CC3CCCN(C(=O)OC(C)(C)C)C3)nc2c1
C=C(C)[C@@H]1CC=C(c2nc3cc4ccccc4cc3o2)CC1
CC(C)(C)c1ccc2oc(N(c3ccccc3)c3ccccc3)nc2c1
Fc1ccc2c(c1)C(Cl)=C(c1nc3cc4ccccc4cc3o1)CO2
CC(C)(C)OC(=O)N1CCC(c2nc3cc4ccccc4cc3o2)CC1
CCC(C)(C)c1ccc2oc(C3=Cc4ccccc4OC3)nc2c1
CCC(C)(C)c1ccc2oc([C@@H](O)CO)nc2c1
c1ccc2cc(Nc3nc4cc5ccccc5cc4o3)ccc2c1
CC(C)(C)c1ccc2oc(C(F)(F)F)nc2c1
O=CNc1nc2ccc3ccccc3c2o1
Cc1ccc(/C(=C/N(C)C)c2nc3c(ccc4ccccc43)o2)cc1
CC(C)(C)OC(=O)N1CCCC(Cc2nc3cc(-c4ccccc4)ccc3o2)C1
CC(C)(C)c1nc2cc(-c3ccccc3)ccc2o1
CNc1nc2c(ccc3ccccc32)o1
OC[C@@H](O)c1nc2cc(-c3ccccc3)ccc2o1
FC(F)(F)Cc1nc2cc3ccccc3cc2o1
CC(C)(C)c1ccc2oc(C(C=O)c3ccc4ccccc4n3)nc2c1
[13CH3]N([13CH3])c1nc2ccc3ccccc3c2o1
CCC(C)(C)c1ccc2oc(C[C@H](C)c3cn(C)c4ccccc34)nc2c1
Cc1ccc(C(=O)N2CCN(c3nc4cc(-c5ccccc5)ccc4o3)CC2)cc1
C=C(C)[C@@H]1CC=C(c2nc3cc(C(C)(C)CC)ccc3o2)CC1
Cc1ccc(Cc2nc3cc(C(C)(C)C)ccc3o2)c(C)c1
O=CNNc1nc2cc3ccccc3cc2o1
O=C(OCc1ccccc1)N1CCCC(c2nc3cc(-c4ccccc4)ccc3o2)C1
C[C@@H](O)c1nc2ccc3ccccc3c2o1
C[C@@H](c1nc2c(ccc3ccccc32)o1)N1C(=O)c2ccccc2C1=O
c1ccc(-c2ccc3oc(C4CCN(Cc5cccs5)CC4)nc3c2)cc1
CC(O)c1nc2ccc3ccccc3c2o1
c1ccc(CN2CCCC(c3nc4ccc5ccccc5c4o3)C2)cc1
CC(C)(C)OC(=O)N1CCC(c2nc3cc(C(C)(C)C)ccc3o2)C1
Cc1cc(C)c(Nc2nc3cc(-c4ccccc4)ccc3o2)c(C)c1
CC(C)(C)OC(=O)N1CCCC(c2nc3cc(-c4ccccc4)ccc3o2)C1
CC(C)(C)OC(=O)N[C@H]1CCC[C@H]1c1nc2cc(-c3ccccc3)ccc2o1
Cc1ccc(C)c(Cc2nc3cc4ccccc4cc3o2)c1
O=C(O)c1nc2cc3ccccc3cc2o1
C[13c]1nc2cc3ccccc3cc2o1
CC(C)(C)OC(=O)N1CCC(c2nc3cc(-c4ccccc4)ccc3o2)CC1
CCC(C)c1nc2ccc3ccccc3c2o1
C=Cc1nc2cc(-c3ccccc3)ccc2o1
C[C@@H](c1nc2cc(C(C)(C)C)ccc2o1)N1C(=O)c2ccccc2C1=O
COC(=O)CNc1nc2cc(C(C)(C)C)ccc2o1
CC(C)(Sc1ccccc1)c1nc2ccc3ccccc3c2o1
CCC(C)(C)c1ccc2o[13c]([13CH3])nc2c1
Cc1nc2cc3ccccc3cc2o1
CC(C)(C)c1ccc2oc(N3CCNCC3)nc2c1
CCNc1nc2c(ccc3ccccc32)o1
CC1(C)OB(c2ccccc2Nc2nc3cc(-c4ccccc4)ccc3o2)OC1(C)C
C=C(C)c1nc2cc(-c3ccccc3)ccc2o1
c1csc(C2(c3nc4c(ccc5ccccc54)o3)CCOCC2)c1
C[C@@H](O)c1nc2cc(-c3ccccc3)ccc2o1
CCC(C)(C)c1ccc2oc(C3=CC[C@H]4C[C@@H]3C4(C)C)nc2c1
Clc1ccccc1C1(c2nc3cc(-c4ccccc4)ccc3o2)CCOCC1
CCCCc1nc2cc(C(C)(C)CC)ccc2o1
CN(C)[13c]1nc2cc(C(C)(C)C)ccc2o1
C=[13CH]c1nc2c(ccc3ccccc32)o1
[2H]C([2H])([2H])C([2H])([2H])c1nc2ccc3ccccc3c2o1
Cc1ccc(/C(=C/N(C)C)c2nc3cc4ccccc4cc3o2)cc1
[2H]C([2H])([2H])c1nc2c(ccc3ccccc32)o1
Fc1ccc2c(c1)C(Cl)=C(c1nc3c(ccc4ccccc43)o1)CO2
[13CH2]=[13CH][13c]1nc2ccc3ccccc3c2o1
CCC(C)(C)c1ccc2oc(C3CCc4cc(OC)ccc4C3=O)nc2c1
CC(=O)c1nc2cc(-c3ccccc3)ccc2o1
CC(C)(C)Nc1nc2ccc3ccccc3c2o1
C[C@H](O)c1nc2cc(C(C)(C)C)ccc2o1
CCC(C)(C)c1ccc2oc(Cc3cc(C)ccc3C)nc2c1
CCC(C)(C)c1ccc2oc(Nc3cccc(B4OC(C)(C)C(C)(C)O4)c3)nc2c1
OCC(O)c1nc2c(ccc3ccccc32)o1
CC(C)/C=C(/c1ccccc1)c1nc2cc(-c3ccccc3)ccc2o1
Cc1nc2cc(C(C)(C)C)ccc2o1
CC(Cc1nc2c(ccc3ccccc32)o1)c1ccccc1
CC(C)C[13c]1nc2cc(C(C)(C)C)ccc2o1
CCC(C)(C)c1ccc2oc(N(C)C)nc2c1
CC(C)(C)c1ccc2oc(C(C)(C)CN3CCCCCC3)nc2c1
CC1(C)C[C@H]2C=C(c3nc4cc(-c5ccccc5)ccc4o3)[C@]3(C=O)C[C@]3(C)[C@H]2C1
CC(C)/C=C(/c1ccccc1)c1nc2c(ccc3ccccc32)o1
CCC(C)(C)c1ccc2o[13c](N(C)C)nc2c1
FC(F)(F)c1cccc(C2(c3nc4c(ccc5ccccc54)o3)CCOCC2)c1
COc1ccccc1/C=C/c1nc2cc3ccccc3cc2o1
CCC(C)(C)c1ccc2oc(C3(c4ccccc4OC)CCOCC3)nc2c1
CCc1nc2c(ccc3ccccc32)o1
CCCCc1nc2cc(-c3ccccc3)ccc2o1
CCC(C)(C)c1ccc2oc(C(O)CO)nc2c1
CC(C)(C)OC(=O)N1CC(Cc2nc3cc(C(C)(C)C)ccc3o2)C1
CC(C)(C)c1ccc2oc(C3CC3)nc2c1
CC1CN(C(C)(C)c2nc3cc(C(C)(C)C)ccc3o2)CC(C)O1
ClC1=C(c2nc3ccc4ccccc4c3o2)COc2ccc(Cl)cc21
ClCc1nc2c(ccc3ccccc32)o1
O=C(O)/C(Cl)=C(\Cl)c1nc2ccc3ccccc3c2o1
CCC(C)(C)c1ccc2oc(C3=C(C)C=CCC3(C)C)nc2c1
C/C=C(\c1ccccc1)c1nc2cc(-c3ccccc3)ccc2o1
CC(C)(C)c1ccc2oc(N3CCCc4cc(F)ccc43)nc2c1
CC(C)(Sc1ccccc1)c1nc2cc(-c3ccccc3)ccc2o1
COc1ccc(/C=C/c2nc3cc(C(C)(C)C)ccc3o2)cc1
C[C@H](Cc1nc2cc(-c3ccccc3)ccc2o1)c1cn(C)c2ccccc12
C[C@H](Cc1nc2cc3ccccc3cc2o1)c1cn(C)c2ccccc12
c1ccc(CN2CCCC(c3nc4cc(-c5ccccc5)ccc4o3)C2)cc1
CC(C)(C)c1ccc2oc(C3CCN(Cc4cccnc4)CC3)nc2c1
CC(C)(C)OC(=O)N1CCC(c2nc3cc(-c4ccccc4)ccc3o2)C1
C[C@@H](c1nc2cc3ccccc3cc2o1)N1C(=O)c2ccccc2C1=O
CCC(C)(C)c1ccc2oc(Nc3c(C)cc(C)cc3C)nc2c1
CCN(CC)c1nc2cc(C(C)(C)CC)ccc2o1
C=Cc1nc2c(ccc3ccccc32)o1
CC(C)(C)c1ccc2o[13c]([13CH]=[13CH2])nc2c1
O=C(O)/C(Cl)=C(\Cl)c1nc2cc3ccccc3cc2o1
CCC(C)(C)c1ccc2oc(C3(c4ccc(F)cc4)CCN(C(=O)OC(C)(C)C)C3)nc2c1
CCC(C)(C)c1ccc2oc(CC3(NC(=O)OC(C)(C)C)CCCC3)nc2c1
O=CC(c1ccc2ccccc2n1)c1nc2ccc3ccccc3c2o1
CC(C)(C)c1nc2cc3ccccc3cc2o1
FC(F)(F)C(F)(F)C(F)(F)c1nc2ccc3ccccc3c2o1
CC1=C(c2nc3ccc4ccccc4c3o2)C(C)(C)CC=C1
[13CH3][13c]1nc2cc3ccccc3cc2o1
OC[C@H](O)c1nc2c(ccc3ccccc32)o1
CC(C)(C)OC(=O)N1CCCCC1c1nc2ccc3ccccc3c2o1
CC(C)c1ccc(Cc2nc3cc(-c4ccccc4)ccc3o2)cc1
CC1CN(C(C)(C)c2nc3c(ccc4ccccc43)o2)CC(C)O1
CC(O)c1nc2cc(-c3ccccc3)ccc2o1
CC(C)(C)c1ccc2oc(C3CCN(Cc4cccs4)CC3)nc2c1
CC/C(=C/c1ccccc1)c1nc2cc(C(C)(C)C)ccc2o1
CCC(C)(C)c1ccc2oc(C3(NC(=O)OC(C)(C)C)CCCC3)nc2c1
CC(C)(C)OC(=O)N[C@H]1CC[C@@H](c2nc3cc(C(C)(C)C)ccc3o2)CC1
[13CH2]=[13CH][13c]1nc2cc3ccccc3cc2o1
CC(C)(C)c1nc2c(ccc3ccccc32)o1
c1ccc2c(c1)ccc1oc(N3CCNCC3)nc12
CC(C)(C)OC(=O)N1CC(Cc2nc3cc4ccccc4cc3o2)C1
CN(C)[13c]1nc2cc3ccccc3cc2o1
O=CC(c1ccc2ccccc2n1)c1nc2cc(-c3ccccc3)ccc2o1
CC(C)/C=C(/c1ccccc1)c1nc2cc3ccccc3cc2o1
O=CNNc1nc2ccc3ccccc3c2o1
CSC(C)Cc1nc2cc(-c3ccccc3)ccc2o1
COc1ccccc1/C=C/c1nc2cc(-c3ccccc3)ccc2o1
Clc1cccc(C2(c3nc4ccc5ccccc5c4o3)CCOCC2)c1
c1ccc(N(c2ccccc2)c2nc3c(ccc4ccccc43)o2)cc1
CC1(C)C[C@H]2C=C(C=O)[C@]3(c4nc5ccc6ccccc6c5o4)C[C@]3(C)[C@H]2C1
CCC(C)(C)c1ccc2oc(/C=C/c3ccccc3OC)nc2c1
CCC(C)(C)c1ccc2oc(Cc3ccc(C(C)C)cc3)nc2c1
CC(C)(C)c1ccc2oc(C3CCCN(C(=O)OCc4ccccc4)C3)nc2c1
CC(C)(C)OC(=O)N1CCC[C@H]1c1nc2cc3ccccc3cc2o1
C/C(=C\c1ccccc1)c1nc2c(ccc3ccccc32)o1
CN1/C(=C/c2nc3cc(C(C)(C)C)ccc3o2)C(C)(C)c2ccccc21
COc1ccccc1C1(c2nc3cc4ccccc4cc3o2)CCOCC1
CC(C)(C)OC(=O)N1CCCC(c2nc3ccc4ccccc4c3o2)C1
Cc1ccc(/C(=C/N(C)C)c2nc3ccc4ccccc4c3o2)cc1
CC(C)(C)OC(=O)NC1(c2nc3ccc4ccccc4c3o2)CCCC1
CC(C)(C)c1ccc2oc(C3CCCN(Cc4ccccc4)C3)nc2c1
Fc1ccc2c(c1)CCCN2c1nc2cc3ccccc3cc2o1
Cc1cc(C)c(Nc2nc3ccc4ccccc4c3o2)c(C)c1
CCC(C)(C)c1ccc2oc([C@@H]3CCC[C@@H]3NC(=O)OC(C)(C)C)nc2c1
CC[13c]1nc2cc(C(C)(C)C)ccc2o1
CCC(C)(C)c1ccc2oc(C3CC3)nc2c1
CSC(C)Cc1nc2cc(C(C)(C)C)ccc2o1
C=C(C)[C@@H]1CC=C(c2nc3ccc4ccccc4c3o2)CC1
CCC(C)(C)c1ccc2o[13c](NC)nc2c1
CCC(C)(C)c1ccc2oc(/C(C)=C/c3ccccc3)nc2c1
FC(F)(F)Cc1nc2c(ccc3ccccc32)o1
CC(C)(C)OC(=O)N1CCCC(c2nc3c(ccc4ccccc43)o2)C1
FC(F)(F)c1cccc(C2(c3nc4cc5ccccc5cc4o3)CCOCC2)c1
CC(C)(C)c1ccc2o[13c]([13CH3])nc2c1
[13CH3][13C](=O)[13c]1nc2ccc3ccccc3c2o1
CC(C)(C)c1ccc2oc(NCCO)nc2c1
CC(C)(C)OC(=O)N1CCCC(Cc2nc3cc(C(C)(C)C)ccc3o2)C1
CN(C)/N=C/c1nc2ccc3ccccc3c2o1
CN1CCN(CC(C)(C)c2nc3cc4ccccc4cc3o2)CC1
CCC(C)(C)c1ccc2oc([C@H]3CC[C@@H](NC(=O)OC(C)(C)C)CC3)nc2c1
O=CC(Br)c1nc2cc(-c3ccccc3)ccc2o1
CCC(C)(C)c1ccc2oc(CN3C(=O)COc4ccccc43)nc2c1
CC(C)(C)OC(=O)N1CCCCC1c1nc2cc(C(C)(C)C)ccc2o1
Cc1nc2c(ccc3ccccc32)o1
CCC(C)(C)c1ccc2oc(N3CCCc4cc(F)ccc43)nc2c1
C1=C(c2nc3cc4ccccc4cc3o2)COc2ccccc21
[13CH3][13C](=O)[13c]1nc2cc3ccccc3cc2o1
CCC(C)(C)c1ccc2oc(/C=C3/N(C)c4ccccc4C3(C)C)nc2c1
CC(C)(C)c1ccc2oc(C3(c4cccc(Cl)c4)CCOCC3)nc2c1
COc1ccc2c(c1)CCC(c1nc3cc(-c4ccccc4)ccc3o1)C2=O
Cc1ccccc1C1(c2nc3cc4ccccc4cc3o2)CCOCC1
CCC(C)(C)c1ccc2oc(C3=C(Cl)c4cc(F)ccc4OC3)nc2c1
CC(C)(C)c1ccc2oc(Nc3ccccc3B3OC(C)(C)C(C)(C)O3)nc2c1
CCC(C)(C)c1ccc2oc(C(C)(C)CN3CCN(C)CC3)nc2c1
CC/C(=C/c1ccccc1)c1nc2c(ccc3ccccc32)o1
CCC(C)(C)c1ccc2oc(NC(C)(C)C)nc2c1
CC(C)(C)c1ccc2oc(C3(c4cccs4)CCOCC3)nc2c1
CC(C)(C)c1ccc2oc([C@H](O)CO)nc2c1
CC(C)c1ccc(Cc2nc3c(ccc4ccccc43)o2)cc1
CC(C)(c1nc2ccc3ccccc3c2o1)S(C)(=O)=O
CCC(C)(C)c1ccc2oc(/C(Cl)=C(\Cl)C(=O)O)nc2c1
CC(C)c1nc2cc(C(C)(C)C)ccc2o1
C[C@@H](O)c1nc2cc3ccccc3cc2o1
CSCCc1nc2c(ccc3ccccc32)o1
O=C(O)C1Cc2ccccc2CN1c1nc2cc3ccccc3cc2o1
CC1=C(c2nc3cc4ccccc4cc3o2)C(C)(C)CCC1
Cc1ccc(/C(=C/N(C)C)c2nc3cc(C(C)(C)C)ccc3o2)cc1
CCC(C)(C)c1ccc2o[13c](C(O)CO)nc2c1
